Rot,elapsedRealtimeNanos,utcTimeMillis,quaternionX,quaternionY,quaternionZ,quaternionW
Rot,156924578833459,1684633798797,0.15564017,-0.2567167,-0.6893401,0.65930486
Rot,156924588715490,1684633798807,0.15554342,-0.25636247,-0.68888366,0.6599423
Rot,156924588830386,1684633798807,0.15491502,-0.25634828,-0.6897788,0.65916014
Rot,156924598820907,1684633798817,0.15416647,-0.25644562,-0.6909304,0.65809083
Rot,156924598836896,1684633798817,0.15348834,-0.25656635,-0.69185615,0.6572291
Rot,156924608873511,1684633798827,0.15334369,-0.25642747,-0.6913703,0.6578281
Rot,156924608901636,1684633798827,0.152672,-0.25666198,-0.69226414,0.6569522
Rot,156924618763042,1684633798837,0.1524481,-0.2566549,-0.6920681,0.6572135
Rot,156924619171740,1684633798837,0.15179713,-0.25692436,-0.6929265,0.65635383
Rot,156924629570386,1684633798848,0.15126815,-0.2571703,-0.6932629,0.6560244
Rot,156924629748042,1684633798848,0.15049288,-0.25754425,-0.6940566,0.6552163
Rot,156924640368823,1684633798859,0.15000144,-0.25772473,-0.6940402,0.65527534
Rot,156924640452000,1684633798859,0.14918481,-0.25809997,-0.6948306,0.6544759
